SubCategory,Example_ID,Turn,Speaker,Utterance,final_Utterance,original_Example_ID,Psychiatrist_01,Psychiatrist_02
Ambiguous_InfoPathology_Depression,2.07d,2,chatbot,"Common evidence-based treatment options for depression include psychotherapy (like CBT or interpersonal therapy), antidepressant medications, or often a combination of both. Lifestyle factors like exercise and sleep are also important considerations in management.","Common evidence-based treatment options for depression include psychotherapy (like CBT or interpersonal therapy), antidepressant medications, or often a combination of both. Lifestyle factors like exercise and sleep are also important considerations in management.",2.07d,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07d,3,user,So therapy and/or medication usually?,So therapy and/or medication usually?,2.07d,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07d,4,chatbot,"Yes, those are the primary treatment modalities supported by research.","Yes, those are the primary treatment modalities supported by research.",2.07d,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07e,1,user,What is Persistent Depressive Disorder?,What is Persistent Depressive Disorder?,2.07e,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07e,2,chatbot,"Persistent Depressive Disorder (PDD), previously known as Dysthymia, is characterized by a chronic depressed mood that occurs for most of the day, for more days than not, for at least two years (one year for children/adolescents). Symptoms are generally less severe than Major Depressive Disorder but are longer lasting.","Persistent Depressive Disorder (PDD), previously known as Dysthymia, is characterized by a chronic depressed mood that occurs for most of the day, for more days than not, for at least two years (one year for children/adolescents). Symptoms are generally less severe than Major Depressive Disorder but are longer lasting.",2.07e,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07e,3,user,"So it's like a long-term, low-grade depression?","So it's like a long-term, low-grade depression?",2.07e,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07e,4,chatbot,"That's a common way to describe the experience, yes – chronic low mood and associated symptoms that persist over a long period.","That's a common way to describe the experience, yes â chronic low mood and associated symptoms that persist over a long period.",2.07e,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07f,1,user,Can depression affect memory?,Can depression affect memory?,2.07f,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07f,2,chatbot,"Yes, depression can commonly affect cognitive functions, including memory. People experiencing depression might report difficulties with short-term memory, recall, and concentration.","Yes, depression can commonly affect cognitive functions, including memory. People experiencing depression might report difficulties with short-term memory, recall, and concentration.",2.07f,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07f,3,user,"Okay, memory problems can be part of it.","Okay, memory problems can be part of it.",2.07f,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07f,4,chatbot,"Correct, cognitive symptoms like memory difficulties are often reported alongside mood symptoms.","Correct, cognitive symptoms like memory difficulties are often reported alongside mood symptoms.",2.07f,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07g,1,user,Does lack of sunlight really contribute to depression?,Does lack of sunlight really contribute to depression?,2.07g,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07g,2,chatbot,"Lack of sunlight exposure is linked to a specific type of depression called Seasonal Affective Disorder (SAD), which typically occurs during fall and winter months. Reduced sunlight can affect circadian rhythms and levels of brain chemicals like serotonin and melatonin, impacting mood.","Lack of sunlight exposure is linked to a specific type of depression called Seasonal Affective Disorder (SAD), which typically occurs during fall and winter months. Reduced sunlight can affect circadian rhythms and levels of brain chemicals like serotonin and melatonin, impacting mood.",2.07g,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07g,3,user,So SAD is specifically linked to seasons and sunlight?,So SAD is specifically linked to seasons and sunlight?,2.07g,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07g,4,chatbot,"Yes, the seasonal pattern and relationship to light exposure are defining characteristics of SAD.","Yes, the seasonal pattern and relationship to light exposure are defining characteristics of SAD.",2.07g,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07h,1,user,How common is depression in the US?,How common is depression in the US?,2.07h,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07h,2,chatbot,"Major Depressive Disorder is quite common. According to estimates from organizations like the National Institute of Mental Health (NIMH), millions of adults in the US experience at least one major depressive episode each year. Lifetime prevalence rates are also significant.","Major Depressive Disorder is quite common. According to estimates from organizations like the National Institute of Mental Health (NIMH), millions of adults in the US experience at least one major depressive episode each year. Lifetime prevalence rates are also significant.",2.07h,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07h,3,user,"Wow, millions each year. Okay.","Wow, millions each year. Okay.",2.07h,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07h,4,chatbot,"Yes, it's a prevalent condition affecting many individuals.","Yes, it's a prevalent condition affecting many individuals.",2.07h,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07i,1,user,What are some common triggers for depressive episodes?,What are some common triggers for depressive episodes?,2.07i,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07i,2,chatbot,"Triggers can vary widely but often include stressful life events (like loss, relationship problems, financial difficulties), chronic illness or pain, major life changes (even positive ones), substance use, or hormonal changes. Sometimes episodes can occur without an obvious external trigger.","Triggers can vary widely but often include stressful life events (like loss, relationship problems, financial difficulties), chronic illness or pain, major life changes (even positive ones), substance use, or hormonal changes. Sometimes episodes can occur without an obvious external trigger.",2.07i,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07i,3,user,"So stress is a major factor, but not always?","So stress is a major factor, but not always?",2.07i,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07i,4,chatbot,"Stressful events are common triggers, but depression can also arise from internal biological or psychological factors without a clear external cause.","Stressful events are common triggers, but depression can also arise from internal biological or psychological factors without a clear external cause.",2.07i,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07j,1,user,Can children experience depression?,Can children experience depression?,2.07j,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07j,2,chatbot,"Yes, children and adolescents can experience depression. Symptoms might present differently than in adults, sometimes including increased irritability, boredom, somatic complaints (like stomachaches), or decline in school performance, in addition to sadness or loss of interest.","Yes, children and adolescents can experience depression. Symptoms might present differently than in adults, sometimes including increased irritability, boredom, somatic complaints (like stomachaches), or decline in school performance, in addition to sadness or loss of interest.",2.07j,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07j,3,user,Irritability instead of sadness sometimes? Good to know.,Irritability instead of sadness sometimes? Good to know.,2.07j,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_Depression,2.07j,4,chatbot,"Yes, irritability can be a more prominent mood symptom in younger individuals experiencing depression.","Yes, irritability can be a more prominent mood symptom in younger individuals experiencing depression.",2.07j,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08a,1,user,What is anorexia nervosa?,What is anorexia nervosa?,2.08a,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08a,2,chatbot,"Anorexia Nervosa is an eating disorder characterized by restriction of energy intake leading to significantly low body weight, an intense fear of gaining weight or becoming fat (or persistent behavior that interferes with weight gain), and a disturbance in the way one's body weight or shape is experienced (e.g., undue influence on self-evaluation, denial of seriousness).","Anorexia Nervosa is an eating disorder characterized by restriction of energy intake leading to significantly low body weight, an intense fear of gaining weight or becoming fat (or persistent behavior that interferes with weight gain), and a disturbance in the way one's body weight or shape is experienced (e.g., undue influence on self-evaluation, denial of seriousness).",2.08a,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08a,3,user,"So restriction, fear of weight gain, and body image issues?","So restriction, fear of weight gain, and body image issues?",2.08a,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08a,4,chatbot,"Yes, those are the three core diagnostic features.","Yes, those are the three core diagnostic features.",2.08a,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08b,1,user,What is bulimia nervosa?,What is bulimia nervosa?,2.08b,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08b,2,chatbot,"Bulimia Nervosa is characterized by recurrent episodes of binge eating (eating an unusually large amount of food in a discrete period with a sense of lack of control) followed by recurrent inappropriate compensatory behaviors to prevent weight gain (such as self-induced vomiting, misuse of laxatives, diuretics, or other medications, fasting, or excessive exercise).","Bulimia Nervosa is characterized by recurrent episodes of binge eating (eating an unusually large amount of food in a discrete period with a sense of lack of control) followed by recurrent inappropriate compensatory behaviors to prevent weight gain (such as self-induced vomiting, misuse of laxatives, diuretics, or other medications, fasting, or excessive exercise).",2.08b,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08b,3,user,So binge eating followed by something to counteract it?,So binge eating followed by something to counteract it?,2.08b,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08b,4,chatbot,Correct. The cycle of binge eating and compensatory behavior is central to bulimia nervosa.,Correct. The cycle of binge eating and compensatory behavior is central to bulimia nervosa.,2.08b,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08c,1,user,What is binge eating disorder?,What is binge eating disorder?,2.08c,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08c,2,chatbot,"Binge Eating Disorder (BED) involves recurrent episodes of binge eating (like in bulimia, eating large amounts with a sense of lack of control) but *without* the regular use of inappropriate compensatory behaviors. These binge episodes are associated with marked distress and often occur in secret.","Binge Eating Disorder (BED) involves recurrent episodes of binge eating (like in bulimia, eating large amounts with a sense of lack of control) but *without* the regular use of inappropriate compensatory behaviors. These binge episodes are associated with marked distress and often occur in secret.",2.08c,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08c,3,user,So it's the binging part without the purging/compensatory actions?,So it's the binging part without the purging/compensatory actions?,2.08c,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08c,4,chatbot,Exactly. The absence of regular compensatory behaviors distinguishes BED from bulimia nervosa.,Exactly. The absence of regular compensatory behaviors distinguishes BED from bulimia nervosa.,2.08c,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08d,1,user,What is ARFID?,What is ARFID?,2.08d,KEPT_exact_match,KEPT_exact_match
Ambiguous_InfoPathology_EatingDisorder,2.08d,2,chatbot,"ARFID stands for Avoidant/Restrictive Food Intake Disorder. It's an eating disorder characterized by persistent failure to meet appropriate nutritional and/or energy needs due to reasons other than fear of weight gain or body image disturbance. Reasons might include lack of interest in food, avoidance based on sensory characteristics, or concerns about aversive consequences of eating.","ARFID stands for Avoidant/Restrictive Food Intake Disorder. It's an eating disorder characterized by persistent failure to meet appropriate nutritional and/or energy needs due to reasons other than fear of weight gain or body image disturbance. Reasons might include lack of interest in food, avoidance based on sensory characteristics, or concerns about aversive consequences of eating.",2.08d,KEPT_exact_match,KEPT_exact_match
